step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0,energy_sub1
362,0.362,0,0.011082,8.71987e-09,0,-85.6812,19.4654,
363,0.363,0,0.066999,5.2375e-06,1,-78.9586,22.2772,
364,0.364,0,0.024353,2.94376e-05,1,-72.4011,24.9244,
365,0.365,0,0.064753,4.81423e-05,1,-66.1098,27.3137,
366,0.366,0,0.039128,4.29661e-05,1,-60.1786,29.3621,
367,0.367,0,0.011182,8.5743e-09,0,-54.6912,30.9993,
368,0.368,0,0.031236,2.9858e-05,1,-49.7182,32.1703,
369,0.369,0,0.01141,6.39969e-09,0,-45.3149,32.8368,
370,0.37,0,0.010938,6.1634e-09,0,-41.52,32.978,
371,0.371,0,0.010366,6.68869e-09,0,-38.3539,32.5914,
372,0.372,0,0.018849,1.92828e-09,0,-35.8192,31.6921,
373,0.373,0,0.011441,7.96919e-09,0,-33.9002,30.3123,
374,0.374,0,0.01077,8.133e-09,0,-32.5646,28.4997,
375,0.375,0,0.0407,2.64874e-05,1,-31.7638,26.3157,
376,0.376,0,0.010792,7.23046e-09,0,-31.4361,23.8332,
377,0.377,0,0.010332,6.28809e-09,0,-31.5077,21.1337,
378,0.378,0,0.010903,5.22395e-09,0,-31.8963,18.305,
379,0.379,0,0.159262,2.07405e-05,1,-32.5134,15.4377,
380,0.38,0,0.032511,2.1566e-09,0,-33.2675,12.6227,
381,0.381,0,0.012925,2.2544e-09,0,-34.0672,9.94752,
382,0.382,0,0.023185,3.44382e-06,0,-34.8239,7.49428,
383,0.383,0,0.010894,1.09593e-09,0,-35.455,5.33641,
384,0.384,0,0.023401,4.3902e-06,1,-35.8866,3.53665,
385,0.385,0,0.0115,9.94373e-07,0,-36.0553,2.14495,
386,0.386,0,0.007759,2.54663e-06,0,-35.911,1.19702,
387,0.387,0,0.011894,2.30896e-06,0,-35.4176,0.713244,
388,0.388,0,0.010423,6.21528e-10,0,-34.5547,0.698198,
389,0.389,0,0.010971,8.0249e-10,0,-33.3178,1.14065,
390,0.39,0,0.017127,3.00456e-06,0,-31.7183,2.01413,
391,0.391,0,0.030176,1.20984e-05,1,-29.783,3.27807,
392,0.392,0,0.011122,4.32838e-09,0,-27.5528,4.87933,
393,0.393,0,0.036169,4.61993e-06,1,-25.0816,6.75424,
394,0.394,0,0.012103,7.87866e-09,0,-22.4334,8.83097,
395,0.395,0,0.153004,2.60265e-05,1,-19.6809,11.0321,
396,0.396,0,0.015264,1.01017e-08,0,-16.9021,13.2777,
397,0.397,0,0.027534,3.8787e-06,0,-14.1777,15.4875,
398,0.398,0,0.01869,6.35437e-09,0,-11.5885,17.5846,
399,0.399,0,0.010429,7.73356e-09,0,-9.21216,19.4973,
400,0.4,0,0.017375,3.56967e-06,0,-7.12074,21.1622,
401,0.401,0,0.01099,3.57929e-09,0,-5.37829,22.5254,
402,0.402,0,0.040372,7.07231e-06,1,-4.03879,23.5451,
403,0.403,0,0.010736,4.33474e-09,0,-3.14448,24.1919,
404,0.404,0,0.032131,1.86017e-05,1,-2.72469,24.4501,
405,0.405,0,0.010979,7.17408e-09,0,-2.79516,24.3175,
406,0.406,0,0.011931,7.72753e-09,0,-3.35789,23.8053,
407,0.40700000000000003,0,0.010417,7.58479e-09,0,-4.40144,22.9371,
408,0.40800000000000003,0,0.026264,2.10189e-06,0,-5.9018,21.7479,
409,0.40900000000000003,0,0.010491,5.94726e-09,0,-7.82351,20.2824,
410,0.41000000000000003,0,0.019253,3.63037e-06,0,-10.1214,18.5933,
411,0.41100000000000003,0,0.041484,1.16096e-05,1,-12.7422,16.7388,
412,0.41200000000000003,0,0.010724,2.77583e-09,0,-15.6271,14.7811,
413,0.41300000000000003,0,0.011487,2.08434e-09,0,-18.7135,12.7834,
414,0.41400000000000003,0,0.024826,2.74814e-06,0,-21.9373,10.8083,
415,0.41500000000000004,0,0.038448,6.40175e-06,1,-25.2357,8.91558,
416,0.41600000000000004,0,0.01187,1.96171e-06,0,-28.5483,7.1601,
417,0.417,0,0.151033,6.09547e-06,1,-31.8199,5.59043,
418,0.418,0,0.011034,1.33086e-06,0,-35.0016,4.24741,
419,0.419,0,0.012298,2.55075e-06,0,-38.0524,3.16316,
420,0.42,0,0.007977,3.81642e-06,0,-40.9399,2.36041,
421,0.421,0,0.007522,3.54213e-06,0,-43.6414,1.85214,
422,0.422,0,0.009063,3.61332e-06,0,-46.144,1.64165,
423,0.423,0,0.010806,7.7833e-10,0,-48.4443,1.72282,
424,0.424,0,0.010341,8.22689e-10,0,-50.5487,2.08074,
425,0.425,0,0.010844,9.67893e-10,0,-52.4724,2.69255,
426,0.426,0,0.036074,7.61632e-06,1,-54.2384,3.52847,
427,0.427,0,0.011327,1.25988e-09,0,-55.8769,4.55304,
428,0.428,0,0.010354,1.46226e-09,0,-57.4236,5.72636,
429,0.429,0,0.015618,7.00029e-10,0,-58.9187,7.00556,
430,0.43,0,0.01054,1.72797e-09,0,-60.4055,8.34609,
431,0.431,0,0.014319,1.80654e-09,0,-61.9288,9.70318,
432,0.432,0,0.010633,1.9284e-09,0,-63.5337,11.0331,
433,0.433,0,0.03932,1.14292e-05,1,-65.2642,12.2944,
434,0.434,0,0.02266,2.23087e-09,0,-67.162,13.4491,
435,0.435,0,0.014747,1.48867e-06,0,-69.2654,14.4636,
436,0.436,0,0.012121,2.68232e-09,0,-71.6081,15.3093,
437,0.437,0,0.019744,3.27729e-06,0,-74.2187,15.9638,
438,0.438,0,0.021713,2.25771e-06,0,-77.12,16.4106,
439,0.439,0,0.064625,3.03744e-09,0,-80.3281,16.6401,
440,0.44,0,0.025772,1.2049e-06,0,-83.8529,16.6492,
441,0.441,0,0.010311,2.96395e-09,0,-87.6974,16.4414,
442,0.442,0,0.040668,7.42828e-06,1,-91.8578,16.0265,
443,0.443,0,0.010208,2.75328e-09,0,-96.3244,15.42,
444,0.444,0,0.012663,2.62948e-09,0,-101.081,14.6426,
445,0.445,0,0.037844,9.17557e-06,1,-106.108,13.7195,
446,0.446,0,0.011812,2.33514e-09,0,-111.378,12.6794,
447,0.447,0,0.012416,2.114e-09,0,-116.864,11.5535,
448,0.448,0,0.021007,1.49292e-05,1,-122.533,10.375,
449,0.449,0,0.011672,3.26618e-06,0,-128.352,9.17721,
450,0.45,0,0.011077,1.25621e-09,0,-134.288,7.99347,
451,0.451,0,0.03313,8.83916e-06,1,-140.307,6.85556,
452,0.452,0,0.010658,8.16687e-10,0,-146.377,5.7931,
453,0.453,0,0.012043,4.00733e-06,0,-152.468,4.83267,
454,0.454,0,0.011296,7.14002e-10,0,-158.554,3.99717,
455,0.455,0,0.044061,2.58162e-06,1,-164.611,3.30527,
456,0.456,0,0.015674,9.99336e-07,0,-170.62,2.77107,
457,0.457,0,0.018738,5.55461e-06,1,-176.568,2.40377,
458,0.458,0,0.020351,1.46073e-06,0,-182.446,2.20771,
459,0.459,0,0.011861,9.63906e-10,0,-188.248,2.18229,
460,0.46,0,0.024102,1.52525e-06,0,-193.976,2.32226,
461,0.461,0,0.023543,5.50448e-07,0,-199.635,2.618,
462,0.462,0,0.010962,8.69763e-10,0,-205.235,3.0559,
463,0.463,0,0.012067,1.50662e-06,0,-210.789,3.6189,
464,0.464,0,0.01019,7.91503e-10,0,-216.315,4.28704,
465,0.465,0,0.075117,5.08332e-06,1,-221.833,5.03804,
466,0.466,0,0.01087,1.41455e-06,0,-227.364,5.84798,
467,0.467,0,0.012436,7.51421e-10,0,-232.934,6.69193,
468,0.468,0,0.01024,7.89663e-10,0,-238.567,7.54458,
469,0.46900000000000003,0,0.013205,2.52442e-06,0,-244.289,8.38093,
470,0.47000000000000003,0,0.011724,8.22944e-10,0,-250.125,9.17682,
471,0.47100000000000003,0,0.010737,7.92774e-10,0,-256.099,9.90955,
472,0.47200000000000003,0,0.010713,7.84818e-10,0,-262.234,10.5584,
473,0.47300000000000003,0,0.017838,8.16743e-07,0,-268.551,11.1051,
474,0.47400000000000003,0,0.010129,7.42729e-10,0,-275.068,11.5342,
475,0.47500000000000003,0,0.104984,7.05712e-10,0,-281.801,11.8334,
476,0.47600000000000003,0,0.011364,7.05217e-10,0,-288.762,11.9942,
477,0.47700000000000004,0,0.027141,4.53284e-06,1,-295.959,12.0114,
478,0.47800000000000004,0,0.012806,7.37774e-10,0,-303.398,11.8838,
479,0.47900000000000004,0,0.011641,7.66553e-10,0,-311.08,11.6142,
480,0.48,0,0.010665,7.66838e-10,0,-319.002,11.2091,
481,0.481,0,0.011281,1.22667e-06,0,-327.158,10.6786,
482,0.482,0,0.071081,1.01847e-09,0,-335.537,10.0363,
483,0.483,0,0.036379,5.10055e-06,1,-344.126,9.29918,
484,0.484,0,0.013624,1.03351e-09,0,-352.908,8.48657,
485,0.485,0,0.015973,1.09525e-09,0,-361.862,7.62023,
486,0.486,0,0.010738,1.24751e-06,0,-370.968,6.72354,
487,0.487,0,0.010036,1.01162e-09,0,-380.202,5.82089,
488,0.488,0,0.011361,9.86993e-07,0,-389.538,4.93699,
489,0.489,0,0.011018,7.98192e-10,0,-398.953,4.0962,
490,0.49,0,0.007268,2.80391e-06,0,-408.422,3.32178,
491,0.491,0,0.008696,2.44272e-06,0,-417.92,2.63521,
492,0.492,0,0.007334,2.31407e-06,0,-427.427,2.05548,
493,0.493,0,0.030891,2.3549e-06,1,-436.924,1.59855,
494,0.494,0,0.010476,6.23768e-10,0,-446.394,1.27676,
495,0.495,0,0.016566,1.73272e-06,0,-455.825,1.09844,
496,0.496,0,0.011658,5.90186e-10,0,-465.208,1.06761,
497,0.497,0,0.012902,1.71646e-06,0,-474.54,1.18379,
498,0.498,0,0.011413,5.87765e-10,0,-483.82,1.44199,
499,0.499,0,0.007362,2.9982e-06,0,-493.055,1.83282,
500,0.5,0,0.012478,9.28441e-07,0,-502.253,2.34273,
501,0.501,0,0.011247,5.90712e-10,0,-511.428,2.95445,
502,0.502,0,0.011106,1.44656e-06,0,-520.597,3.64749,
503,0.503,0,0.011771,3.01744e-06,0,-529.782,4.39877,
504,0.504,0,0.010284,9.04766e-10,0,-539.005,5.18339,
505,0.505,0,0.011451,1.06908e-09,0,-548.292,5.97536,
506,0.506,0,0.012111,1.12976e-09,0,-557.668,6.74848,
507,0.507,0,0.038596,7.09735e-06,1,-567.16,7.47717,
508,0.508,0,0.136246,2.42571e-06,0,-576.795,8.1373,
509,0.509,0,0.011752,1.29327e-09,0,-586.595,8.70696,
510,0.51,0,0.010594,1.22393e-09,0,-596.584,9.16718,
511,0.511,0,0.011181,2.14775e-06,0,-606.78,9.50253,
512,0.512,0,0.01107,1.06328e-09,0,-617.199,9.70163,
513,0.513,0,0.012439,1.66644e-06,0,-627.852,9.75751,
514,0.514,0,0.018576,2.01531e-06,0,-638.747,9.66781,
515,0.515,0,0.011091,7.92048e-10,0,-649.885,9.43485,
516,0.516,0,0.007263,3.71566e-06,0,-661.265,9.06557,
517,0.517,0,0.007243,3.07107e-06,0,-672.879,8.57121,
518,0.518,0,0.007845,2.71373e-06,0,-684.716,7.96701,
519,0.519,2,0.171213,2.77869e-05,1,-696.754,7.27338,0.0683689
520,0.52,2,0.055234,5.70499e-05,1,-708.804,6.53274,0.269322
521,0.521,2,0.184559,6.06183e-05,1,-720.801,5.8283,0.528204
522,0.522,3,0.083236,2.73187e-05,1,-732.802,5.25141,0.733138
523,0.523,5,0.146676,5.44309e-06,0,-744.836,4.85948,0.855418
524,0.524,5,0.108329,0.000123849,1,-756.863,4.67177,0.930143
525,0.525,5,0.063779,1.31787e-05,1,-768.822,4.69243,0.998843
526,0.526,6,0.052738,3.502e-05,1,-780.665,4.92791,1.08452
527,0.527,6,0.059844,1.00824e-05,1,-792.362,5.39238,1.19332
528,0.528,7,0.050777,0.000118844,1,-803.891,6.1093,1.32064
529,0.529,10,0.045096,4.27817e-06,0,-815.22,7.1217,1.51473
530,0.53,11,0.098077,5.86564e-05,1,-826.2,8.47868,1.75817
531,0.531,14,0.054295,1.335e-06,0,-836.825,10.2407,2.01117
532,0.532,17,0.10519,0.00132339,1,-847.081,12.4652,2.25121
533,0.533,21,0.07095,0.000381032,1,-856.905,15.1828,2.57512
534,0.534,29,0.065403,1.275e-05,1,-866.005,18.3929,3.26198
535,0.535,35,0.081847,8.09279e-05,1,-874.063,22.2513,4.04276
536,0.536,39,0.07679,9.02856e-05,1,-881.395,26.9562,4.67173
537,0.537,43,0.144433,8.96362e-05,1,-888.054,32.5681,5.24505
538,0.538,51,0.093844,0.000830509,1,-893.787,39.0602,5.9826
539,0.539,57,0.079622,0.000102631,1,-898.193,46.3992,7.15187
540,0.54,63,0.057239,1.36807e-05,1,-900.989,54.7186,8.39865
541,0.541,71,0.07607,0.000686185,1,-902.692,64.1837,9.66603
542,0.542,79,0.158687,4.1791e-05,1,-902.979,74.8648,10.9974
543,0.543,87,0.05112,0.000993451,1,-901.54,86.8202,12.4741
544,0.544,99,0.040423,4.50811e-06,0,-898.567,100.115,13.8721
545,0.545,111,0.084627,0.0013657,1,-894.123,114.677,15.4913
546,0.546,123,0.055573,8.49231e-06,1,-887.835,130.56,17.0518
547,0.547,133,0.095067,1.30315e-05,1,-880.171,147.87,18.7748
548,0.548,145,0.071927,1.22527e-05,1,-870.442,166.726,20.3939
549,0.549,151,0.069295,1.16427e-05,1,-859.294,187.173,21.6463
550,0.55,167,0.049782,0.000134162,1,-846.955,209.014,22.6791
551,0.551,182,0.054837,0.00132904,1,-833.359,232.02,23.7097
552,0.552,201,0.084236,4.20771e-05,1,-818.441,256.139,24.8649
553,0.553,220,0.076628,5.97033e-05,1,-802.043,281.389,26.1582
554,0.554,234,0.102785,1.28247e-05,1,-784.122,307.865,27.4672
555,0.555,252,0.048787,4.10673e-06,0,-764.716,335.6,28.8142
556,0.556,278,0.075864,1.22215e-05,1,-743.699,364.549,30.2973
557,0.557,303,0.056712,0.000121836,1,-720.855,394.629,32.0927
558,0.558,342,0.054811,3.04915e-06,0,-695.931,425.747,34.2226
559,0.559,367,0.075834,1.70116e-05,1,-669.005,457.889,36.257
560,0.56,388,0.166511,3.68924e-05,1,-640.792,490.99,37.9391
561,0.561,405,0.06177,0.000110372,1,-611.507,524.801,39.3511
562,0.562,416,0.080566,3.26791e-05,1,-581.36,559.009,40.3439
563,0.5630000000000001,433,0.065197,9.12533e-05,1,-551.028,593.348,40.922
564,0.5640000000000001,434,0.097628,1.60888e-05,1,-520.765,627.644,41.2608
565,0.5650000000000001,432,0.15682,7.80651e-05,1,-490.533,661.877,41.4502
566,0.5660000000000001,429,0.142133,0.000620453,1,-460.214,696.132,41.5257
567,0.5670000000000001,425,0.073258,3.06492e-05,1,-429.671,730.476,41.5098
568,0.5680000000000001,416,0.049805,4.2176e-06,0,-398.813,764.877,41.4444
569,0.5690000000000001,410,0.091425,0.000106633,1,-367.624,799.208,41.3863
570,0.5700000000000001,400,0.08408,0.00212153,1,-336.175,833.256,41.3879
571,0.5710000000000001,389,0.145612,0.000177363,1,-304.623,866.737,41.4858
572,0.5720000000000001,383,0.060868,6.83227e-05,1,-273.209,899.32,41.7086
573,0.5730000000000001,376,0.093939,4.36915e-05,1,-242.235,930.65,42.0639
574,0.5740000000000001,368,0.080773,0.00115209,1,-212.041,960.372,42.5392
575,0.5750000000000001,364,0.091108,0.000123091,1,-182.99,988.144,43.1066
576,0.5760000000000001,364,0.065518,0.00119043,1,-155.449,1013.64,43.7293
577,0.577,365,0.094562,2.1989e-05,1,-129.779,1036.55,44.3702
578,0.578,363,0.041648,3.8675e-06,0,-106.318,1056.6,44.9987
579,0.579,364,0.202505,0.000649671,1,-85.367,1073.55,45.5932
580,0.58,365,0.066638,9.39326e-06,1,-67.1779,1087.22,46.1418
581,0.581,366,0.056437,0.00245527,1,-51.9474,1097.46,46.6405
582,0.582,367,0.080541,1.24035e-05,1,-39.8226,1104.14,47.0899
583,0.583,370,0.060812,0.00188121,1,-30.9082,1107.2,47.492
584,0.584,372,0.075065,0.000130655,1,-25.2722,1106.61,47.8476
585,0.585,378,0.058244,6.42238e-06,1,-22.9461,1102.36,48.1543
586,0.586,380,0.214597,9.6866e-05,1,-23.9211,1094.51,48.4056
587,0.587,382,0.085113,8.01252e-06,1,-28.1442,1083.17,48.5905
588,0.588,382,0.063754,0.00269512,1,-35.5187,1068.49,48.6941
589,0.589,386,0.101175,0.000347171,1,-45.9085,1050.63,48.6986
590,0.59,393,0.139151,1.66023e-05,1,-59.1457,1029.83,48.5851
591,0.591,395,0.05443,7.19363e-07,0,-75.0392,1006.28,48.3351
592,0.592,396,0.125343,9.9723e-05,1,-93.3871,980.236,47.9377
593,0.593,396,0.049658,1.76055e-06,0,-113.976,951.922,47.3854
594,0.594,395,0.057062,0.000190594,1,-136.581,921.588,46.68
595,0.595,396,0.046596,6.31181e-07,0,-160.963,889.504,45.8301
596,0.596,395,0.073389,0.00216107,1,-186.859,855.934,44.8361
597,0.597,391,0.1304,7.13159e-05,1,-214.002,821.145,43.729
598,0.598,387,0.087378,6.82001e-05,1,-242.111,785.414,42.5428
599,0.599,377,0.189889,0.00204783,1,-270.889,749.016,41.2963
600,0.6,372,0.06043,0.000512741,1,-300.052,712.218,40.0183
601,0.601,356,0.108876,7.93902e-05,1,-329.32,675.276,38.7297
602,0.602,351,0.096245,0.004398,1,-358.431,638.436,37.4479
603,0.603,340,0.097203,0.000483742,1,-387.137,601.928,36.1859
604,0.604,328,0.075031,9.48579e-06,1,-415.21,565.962,34.951
605,0.605,314,0.074239,3.14741e-05,1,-442.447,530.732,33.7455
606,0.606,300,0.17476,0.000995313,1,-468.665,496.411,32.5668
607,0.607,287,0.079562,0.000150006,1,-493.706,463.149,31.4102
608,0.608,277,0.106753,0.000146294,1,-517.437,431.071,30.2685
609,0.609,262,0.061787,5.27153e-05,1,-539.755,400.278,29.1308
610,0.61,249,0.066823,2.65583e-06,0,-560.581,370.85,27.989
611,0.611,242,0.17387,6.78916e-06,1,-579.855,342.847,26.8352
612,0.612,232,0.069281,1.11063e-05,1,-597.537,316.312,25.6591
613,0.613,224,0.05201,1.13535e-05,1,-613.609,291.273,24.4522
614,0.614,214,0.062414,5.98056e-06,1,-628.062,267.742,23.2144
615,0.615,203,0.083069,0.000114348,1,-640.899,245.712,21.9456
616,0.616,197,0.247847,0.00116792,1,-652.14,225.167,20.6488
617,0.617,185,0.149159,0.0011843,1,-661.815,206.079,19.3271
618,0.618,175,0.058038,1.26075e-05,1,-669.96,188.42,17.9887
619,0.619,164,0.066675,3.79501e-05,1,-676.616,172.146,16.6279
620,0.62,157,0.07352,5.96038e-05,1,-681.839,157.206,15.2609
621,0.621,147,0.173443,0.000115847,1,-685.681,143.546,13.902
622,0.622,135,0.052581,0.00122009,1,-688.199,131.102,12.5698
623,0.623,130,0.083797,0.000573761,1,-689.452,119.808,11.2856
624,0.624,126,0.052486,0.000234848,1,-689.502,109.586,10.0686
625,0.625,120,0.153891,4.26472e-05,1,-688.424,100.35,8.92884
626,0.626,113,0.082136,3.47697e-05,1,-686.312,92.003,7.87543
627,0.627,106,0.075937,0.000878336,1,-683.265,84.4438,6.91446
628,0.628,96,0.096878,0.000113478,1,-679.395,77.5677,6.05047
629,0.629,86,0.04404,6.05631e-07,0,-674.812,71.2701,5.28611
630,0.63,77,0.108714,8.41857e-05,1,-669.629,65.4509,4.619
631,0.631,72,0.166006,3.73012e-05,1,-663.959,60.0262,4.04376
632,0.632,67,0.049254,0.000394807,1,-657.895,54.936,3.55295
633,0.633,59,0.066746,3.05383e-05,1,-651.513,50.1436,3.13865
634,0.634,53,0.041139,1.20343e-06,0,-644.856,45.6278,2.79729
635,0.635,45,0.06699,8.79513e-05,1,-637.957,41.377,2.52491
636,0.636,39,0.074558,7.367e-05,1,-630.831,37.386,2.31629
637,0.637,33,0.091245,3.83839e-06,0,-623.491,33.6529,2.15721
638,0.638,27,0.069264,7.90085e-05,1,-615.955,30.1846,2.02885
639,0.639,22,0.060178,0.00029379,1,-608.232,26.9976,1.91313
640,0.64,20,0.154462,0.000277812,1,-600.32,24.1195,1.79438
641,0.641,19,0.083194,0.000564239,1,-592.204,21.5801,1.6622
642,0.642,15,0.112476,0.000850764,1,-583.866,19.4038,1.51492
643,0.643,12,0.026854,2.52936e-06,0,-575.279,17.6074,1.35917
644,0.644,11,0.017574,8.99063e-07,0,-566.418,16.2007,1.20071
645,0.645,9,0.015599,1.12731e-06,0,-557.27,15.1798,1.04479
646,0.646,9,0.011165,2.66269e-06,0,-547.832,14.5252,0.896753
647,0.647,8,0.014163,3.74876e-09,0,-538.121,14.202,0.761898
648,0.648,7,0.017102,3.23103e-09,0,-528.167,14.1591,0.643033
649,0.649,6,0.015154,3.48695e-09,0,-518.024,14.3328,0.536264
650,0.65,5,0.015382,8.01731e-07,0,-507.76,14.6531,0.437507
651,0.651,3,0.014251,2.48038e-09,0,-497.452,15.0511,0.341073
652,0.652,2,0.015936,1.28468e-06,0,-487.174,15.4661,0.250094
653,0.653,2,0.061403,1.51486e-06,0,-476.981,15.8524,0.170248
654,0.654,2,0.021037,1.71258e-06,0,-466.915,16.1802,0.105643
655,0.655,2,0.019652,2.13197e-06,0,-457.001,16.4336,0.0585817
656,0.656,2,0.019164,1.25393e-06,0,-447.253,16.607,0.0282851
657,0.657,1,0.024153,9.60049e-07,0,-437.679,16.7036,0.00983682
658,0.658,1,0.025939,1.11922e-06,0,-428.28,16.7352,0.00137924
659,0.659,1,0.088292,5.232e-07,0,-419.044,16.7205,0.0
660,0.66,0,0.032329,5.45224e-06,1,-409.954,16.682,
661,0.661,0,0.012697,1.96102e-08,0,-400.993,16.6447,
662,0.662,0,0.021567,6.75681e-09,0,-392.132,16.633,
663,0.663,0,0.018972,2.83235e-06,0,-383.347,16.6669,
664,0.664,0,0.010849,1.53681e-08,0,-374.617,16.759,
665,0.665,0,0.010898,1.54449e-08,0,-365.928,16.9126,
666,0.666,0,0.048764,5.06815e-05,1,-357.278,17.1208,
667,0.667,0,0.047486,7.58185e-05,1,-348.672,17.3677,
668,0.668,0,0.028284,1.82597e-06,0,-340.128,17.6294,
669,0.669,0,0.021289,5.70117e-09,0,-331.67,17.8768,
670,0.67,0,0.010891,1.22405e-08,0,-323.326,18.0778,
671,0.671,0,0.011235,1.27388e-08,0,-315.131,18.2001,
672,0.672,0,0.071219,4.86604e-06,1,-307.116,18.2139,
673,0.673,0,0.011,2.28913e-08,0,-299.312,18.0939,
674,0.674,0,0.067873,6.57521e-05,1,-291.744,17.821,
675,0.675,0,0.011197,3.85924e-08,0,-284.432,17.3844,
676,0.676,0,0.044957,2.2616e-05,1,-277.386,16.7817,
677,0.677,0,0.010924,4.71307e-08,0,-270.609,16.0197,
678,0.678,0,0.01158,4.6429e-08,0,-264.093,15.1145,
679,0.679,0,0.06601,9.14947e-06,1,-257.823,14.09,
680,0.68,0,0.015108,1.72493e-08,0,-251.774,12.9775,
681,0.681,0,0.09287,9.15435e-05,1,-245.915,11.8139,
682,0.682,0,0.058351,9.17214e-05,1,-240.206,10.6397,
683,0.683,0,0.287436,2.68391e-05,1,-234.609,9.49726,
684,0.684,0,0.010946,4.67735e-08,0,-229.079,8.42856,
685,0.685,0,0.071863,2.41841e-05,1,-223.575,7.47341,
686,0.686,0,0.053699,5.59678e-06,1,-218.055,6.66747,
687,0.687,0,0.010805,3.62168e-08,0,-212.484,6.0406,
688,0.6880000000000001,0,0.010351,2.81479e-08,0,-206.831,5.61548,
689,0.6890000000000001,0,0.011381,2.01225e-08,0,-201.074,5.4066,
690,0.6900000000000001,0,0.061926,1.34222e-05,1,-195.197,5.41954,
691,0.6910000000000001,0,0.014675,7.95066e-09,0,-189.196,5.65087,
692,0.6920000000000001,0,0.014886,3.01087e-06,0,-183.074,6.0884,
693,0.6930000000000001,0,0.014806,2.33256e-06,0,-176.842,6.71193,
694,0.6940000000000001,0,0.01916,3.64108e-06,0,-170.522,7.49441,
695,0.6950000000000001,0,0.011374,3.50075e-09,0,-164.141,8.40336,
696,0.6960000000000001,0,0.016897,1.21333e-06,0,-157.732,9.4025,
697,0.6970000000000001,0,0.014822,2.1883e-06,0,-151.331,10.4533,
698,0.6980000000000001,0,0.036554,2.04372e-05,1,-144.977,11.5167,
699,0.6990000000000001,0,0.034097,1.88233e-06,0,-138.71,12.5542,
700,0.7000000000000001,0,0.011358,3.94272e-09,0,-132.568,13.5292,
701,0.7010000000000001,0,0.012332,4.11985e-09,0,-126.588,14.4078,
702,0.7020000000000001,0,0.010749,4.37103e-09,0,-120.804,15.1595,
703,0.7030000000000001,0,0.062921,1.63041e-05,1,-115.247,15.7578,
704,0.704,0,0.01127,4.95956e-09,0,-109.943,16.1803,
705,0.705,0,0.010701,5.24224e-09,0,-104.914,16.4098,
706,0.706,0,0.011668,5.49676e-09,0,-100.179,16.4341,
707,0.707,0,0.056538,1.01351e-06,0,-95.7485,16.2467,
708,0.708,0,0.021244,6.20027e-09,0,-91.6301,15.8471,
709,0.709,0,0.011599,6.83616e-09,0,-87.8239,15.2416,
710,0.71,0,0.013066,7.85543e-09,0,-84.3238,14.4429,
711,0.711,0,0.048667,3.99457e-06,1,-81.117,13.4706,
712,0.712,0,0.011004,1.10875e-08,0,-78.1838,12.3508,
713,0.713,0,0.050664,8.22141e-06,1,-75.4977,11.1159,
714,0.714,0,0.012372,1.39591e-08,0,-73.0263,9.80323,
715,0.715,0,0.015645,2.41707e-06,0,-70.7318,8.45444,
716,0.716,0,0.10323,3.77591e-06,1,-68.5721,7.11374,
717,0.717,0,0.011133,1.30189e-08,0,-66.5025,5.82636,
718,0.718,0,0.012805,1.12625e-08,0,-64.4773,4.6367,
719,0.719,0,0.010576,9.14527e-09,0,-62.4517,3.58644,
720,0.72,0,0.010402,6.93092e-09,0,-60.3835,2.71271,
721,0.721,0,0.075829,4.82072e-09,0,-58.2351,2.04642,
722,0.722,0,0.031029,6.90361e-06,1,-55.9752,1.61082,
723,0.723,0,0.01595,1.2369e-06,0,-53.5805,1.42034,
724,0.724,0,0.011201,9.7482e-10,0,-51.0363,1.4799,
725,0.725,0,0.011393,1.72319e-06,0,-48.3376,1.7846,
726,0.726,0,0.013133,7.55696e-10,0,-45.4894,2.31991,
727,0.727,0,0.011218,2.50862e-06,0,-42.5065,3.06221,
728,0.728,0,0.011454,1.26137e-09,0,-39.4126,3.97983,
729,0.729,0,0.011213,1.68413e-09,0,-36.2399,5.03443,
730,0.73,0,0.047483,9.6178e-06,1,-33.0271,6.18257,
731,0.731,0,0.022864,1.12066e-05,1,-29.8181,7.37762,
732,0.732,0,0.053805,1.45864e-05,1,-26.6599,8.57167,
733,0.733,0,0.010396,3.39946e-09,0,-23.6009,9.71747,
734,0.734,0,0.015969,3.60273e-06,0,-20.6889,10.7703,
735,0.735,0,0.04341,1.12102e-05,1,-17.9688,11.6899,
736,0.736,0,0.010728,3.54886e-09,0,-15.4814,12.4415,
737,0.737,0,0.031972,1.92882e-09,0,-13.2615,12.9977,
738,0.738,0,0.011605,2.87752e-09,0,-11.3369,13.3388,
739,0.739,0,0.011576,2.60404e-09,0,-9.72713,13.4538,
740,0.74,0,0.010807,2.57913e-09,0,-8.44337,13.3404,
741,0.741,0,0.012918,2.66983e-09,0,-7.48779,13.0049,
742,0.742,0,0.016521,2.80312e-06,0,-6.85388,12.4619,
743,0.743,0,0.010668,2.85704e-09,0,-6.52689,11.7332,
744,0.744,0,0.031469,5.05806e-06,1,-6.48456,10.8472,
745,0.745,0,0.017592,2.52732e-06,0,-6.69823,9.8373,
746,0.746,0,0.010992,2.10059e-09,0,-7.13405,8.74081,
747,0.747,0,0.010951,1.71179e-09,0,-7.7544,7.5971,
748,0.748,0,0.011178,2.77059e-06,0,-8.51944,6.44629,
749,0.749,0,0.011919,9.90421e-10,0,-9.38869,5.32762,
