step,time_sec,ipc_active_samples,ipc_solver_time_sec,ipc_energy_main,ipc_energy_sub0,ipc_ls_active_samples,ipc_ls_solver_time_sec,ipc_ls_energy_main,ipc_ls_energy_sub0,penalty_active_samples,penalty_solver_time_sec,penalty_energy_main,penalty_energy_sub0
1568.0,1.568,135.0,0.111084,-311.922,152.89,135.0,0.214375,-311.922,152.885,107.0,0.096914,-380.074,6.91295
1569.0,1.569,129.0,0.068785,-314.996,143.914,129.0,0.087143,-314.996,143.909,110.0,0.014218,-385.111,7.39318
1570.0,1.57,124.0,0.026659,-317.442,135.485,124.0,0.125855,-317.442,135.48,113.0,0.14915,-390.092,7.92099
1571.0,1.571,118.0,0.01439,-319.27,127.595,118.0,0.069177,-319.27,127.59,115.0,0.022704,-395.011,8.49808
1572.0,1.572,110.0,0.038606,-320.495,120.229,110.0,0.08625,-320.494,120.225,119.0,0.017543,-399.862,9.12522
1573.0,1.573,108.0,0.018777,-321.138,113.373,108.0,0.044051,-321.138,113.369,123.0,0.031618,-404.637,9.80266
1574.0,1.574,106.0,0.014869,-321.226,107.007,106.0,0.072327,-321.225,107.003,127.0,0.100225,-409.331,10.5298
1575.0,1.575,101.0,0.024905,-320.786,101.109,101.0,0.036503,-320.785,101.106,132.0,0.015666,-413.936,11.3053
1576.0,1.576,99.0,0.107012,-319.847,95.6543,99.0,0.04802,-319.846,95.6509,136.0,0.014226,-418.445,12.1274
1577.0,1.577,92.0,0.077836,-318.443,90.6141,92.0,0.156244,-318.441,90.6109,139.0,0.05921,-422.856,12.9931
1578.0,1.578,86.0,0.021999,-316.608,85.9628,86.0,0.092433,-316.606,85.9598,140.0,0.012552,-427.164,13.8986
1579.0,1.579,85.0,0.046013,-314.368,81.6671,85.0,0.059745,-314.365,81.6643,140.0,0.018198,-431.37,14.8389
1580.0,1.58,84.0,0.295934,-311.762,77.7051,84.0,0.06196,-311.759,77.7025,143.0,0.023165,-435.472,15.8094
1581.0,1.581,80.0,0.016891,-308.813,74.038,80.0,0.068155,-308.81,74.0356,144.0,0.01711,-439.468,16.8052
1582.0,1.582,77.0,0.014016,-305.574,70.6271,77.0,0.144808,-305.571,70.6248,145.0,0.019521,-443.358,17.8207
1583.0,1.583,74.0,0.014946,-302.08,67.4373,74.0,0.111206,-302.077,67.435,146.0,0.023146,-447.143,18.8502
1584.0,1.584,70.0,0.022773,-298.373,64.4385,70.0,0.044638,-298.37,64.4364,148.0,0.01792,-450.822,19.8878
1585.0,1.585,66.0,0.04872,-294.488,61.6041,66.0,0.147917,-294.485,61.6021,150.0,0.019005,-454.396,20.9282
1586.0,1.586,63.0,0.104634,-290.458,58.9091,63.0,0.060277,-290.454,58.9072,153.0,0.02196,-457.862,21.9668
1587.0,1.587,62.0,0.030198,-286.309,56.329,62.0,0.082489,-286.306,56.3271,154.0,0.019317,-461.22,22.9987
1588.0,1.588,59.0,0.066042,-282.072,53.8398,59.0,0.054541,-282.068,53.8379,155.0,0.113949,-464.468,24.0197
1589.0,1.589,55.0,0.063142,-277.775,51.42,55.0,0.065135,-277.772,51.4182,158.0,0.093586,-467.607,25.0261
1590.0,1.59,52.0,0.065035,-273.45,49.0518,52.0,0.082451,-273.446,49.0501,163.0,0.041906,-470.635,26.0155
1591.0,1.591,51.0,0.033354,-269.116,46.7221,51.0,0.077198,-269.112,46.7203,169.0,0.065218,-473.545,26.9873
1592.0,1.592,45.0,0.180259,-264.786,44.4238,45.0,0.056787,-264.782,44.4221,170.0,0.029701,-476.331,27.9406
1593.0,1.593,43.0,0.031227,-260.466,42.1547,43.0,0.1876,-260.463,42.1531,172.0,0.017317,-478.993,28.8752
1594.0,1.594,40.0,0.015184,-256.16,39.9164,40.0,0.139518,-256.157,39.9148,173.0,0.200699,-481.525,29.792
1595.0,1.595,40.0,0.017523,-251.87,37.7135,40.0,0.059406,-251.867,37.7119,175.0,0.036733,-483.927,30.693
1596.0,1.596,39.0,0.017653,-247.601,35.5544,39.0,0.102167,-247.597,35.5529,178.0,0.032257,-486.191,31.5811
1597.0,1.597,39.0,0.014517,-243.347,33.4514,39.0,0.048888,-243.344,33.4499,178.0,0.036461,-488.312,32.4595
1598.0,1.598,35.0,0.014029,-239.102,31.4185,35.0,0.077894,-239.098,31.4171,181.0,0.02363,-490.289,33.3322
1599.0,1.599,33.0,0.019142,-234.849,29.4718,33.0,0.058334,-234.846,29.4705,183.0,0.034506,-492.114,34.2051
1600.0,1.6,32.0,0.051065,-230.571,27.6297,32.0,0.039255,-230.568,27.6284,185.0,0.083203,-493.782,35.0827
1601.0,1.601,31.0,0.019071,-226.25,25.9104,31.0,0.058559,-226.246,25.9093,187.0,0.037293,-495.287,35.9702
1602.0,1.602,30.0,0.108204,-221.867,24.3303,30.0,0.056292,-221.864,24.3292,190.0,0.020553,-496.626,36.8733
1603.0,1.603,30.0,0.050168,-217.41,22.9013,30.0,0.033143,-217.406,22.9003,194.0,0.017003,-497.794,37.7982
1604.0,1.604,28.0,0.028925,-212.868,21.6299,28.0,0.102655,-212.864,21.629,197.0,0.019363,-498.782,38.7503
1605.0,1.605,27.0,0.128205,-208.235,20.518,27.0,0.056307,-208.231,20.5172,202.0,0.020266,-499.589,39.7356
1606.0,1.606,26.0,0.062926,-203.51,19.5633,26.0,0.047479,-203.506,19.5627,206.0,0.018636,-500.207,40.7599
1607.0,1.607,26.0,0.175988,-198.694,18.7594,26.0,0.015809,-198.69,18.7588,208.0,0.017465,-500.632,41.8296
1608.0,1.608,23.0,0.085146,-193.797,18.0948,23.0,0.061629,-193.793,18.0943,213.0,0.019387,-500.862,42.9513
1609.0,1.609,20.0,0.55592,-188.832,17.5543,20.0,0.047457,-188.828,17.5538,214.0,0.042955,-500.893,44.1308
1610.0,1.61,18.0,0.027917,-183.821,17.1211,18.0,0.094024,-183.818,17.1207,218.0,0.068707,-500.726,45.3738
1611.0,1.611,15.0,0.020288,-178.783,16.7797,15.0,0.066736,-178.779,16.7794,221.0,0.021942,-500.358,46.6867
1612.0,1.612,14.0,0.021566,-173.732,16.5162,14.0,0.037931,-173.728,16.5159,226.0,0.028979,-499.788,48.0754
1613.0,1.613,13.0,0.017141,-168.683,16.3173,13.0,0.038454,-168.679,16.3171,229.0,0.020355,-499.017,49.5442
1614.0,1.614,12.0,0.022118,-163.649,16.17,12.0,0.145345,-163.645,16.1697,234.0,0.188406,-498.045,51.0979
1615.0,1.615,12.0,0.069974,-158.644,16.061,12.0,0.055205,-158.641,16.0607,236.0,0.025448,-496.876,52.7394
1616.0,1.616,11.0,0.025149,-153.682,15.9769,11.0,0.045069,-153.678,15.9767,237.0,0.022187,-495.511,54.4707
1617.0,1.617,10.0,0.039822,-148.777,15.905,10.0,0.034165,-148.773,15.9047,239.0,0.019012,-493.958,56.2931
1618.0,1.618,10.0,0.041464,-143.941,15.833,10.0,0.06796,-143.938,15.8328,241.0,0.086156,-492.219,58.2077
1619.0,1.619,10.0,0.014375,-139.189,15.7506,10.0,0.057078,-139.185,15.7503,246.0,0.055243,-490.299,60.2167
1620.0,1.62,10.0,0.054044,-134.53,15.6491,10.0,0.075786,-134.527,15.6489,250.0,0.121805,-488.198,62.3211
1621.0,1.621,10.0,0.128935,-129.975,15.5224,10.0,0.074264,-129.972,15.5222,251.0,0.021021,-485.919,64.5225
1622.0,1.622,10.0,0.060229,-125.531,15.3667,10.0,0.071733,-125.527,15.3665,253.0,0.019169,-483.469,66.8219
1623.0,1.623,10.0,0.128284,-121.2,15.1805,10.0,0.128514,-121.197,15.1802,253.0,0.022387,-480.853,69.2198
1624.0,1.624,10.0,0.015643,-116.986,14.9642,10.0,0.041494,-116.982,14.9639,254.0,0.102153,-478.076,71.7167
1625.0,1.625,10.0,0.069145,-112.887,14.72,10.0,0.054299,-112.884,14.7197,258.0,0.100282,-475.141,74.3127
1626.0,1.6260000000000001,9.0,0.036663,-108.902,14.4509,9.0,0.08679,-108.899,14.4506,258.0,0.020397,-472.051,77.0075
1627.0,1.627,9.0,0.039283,-105.027,14.1607,9.0,0.358968,-105.024,14.1604,260.0,0.021854,-468.81,79.8009
1628.0,1.6280000000000001,9.0,0.187038,-101.259,13.8535,9.0,0.052025,-101.256,13.8532,262.0,0.021902,-465.419,82.693
1629.0,1.629,7.0,0.079788,-97.5923,13.5334,7.0,0.151507,-97.5895,13.533,264.0,0.020424,-461.88,85.6842
1630.0,1.6300000000000001,7.0,0.075671,-94.0242,13.204,7.0,0.097311,-94.0215,13.2037,267.0,0.11782,-458.194,88.7741
1631.0,1.631,6.0,0.017967,-90.5503,12.8688,6.0,0.089798,-90.5477,12.8685,270.0,0.16359,-454.362,91.9625
1632.0,1.6320000000000001,6.0,0.017662,-87.1676,12.5305,6.0,0.026551,-87.1649,12.5301,271.0,0.063761,-450.384,95.2483
1633.0,1.633,6.0,0.169221,-83.8732,12.1913,6.0,0.0874,-83.8706,12.191,275.0,0.189707,-446.263,98.6298
1634.0,1.6340000000000001,6.0,0.019224,-80.6653,11.8531,6.0,0.065441,-80.6627,11.8528,276.0,0.021476,-441.998,102.106
1635.0,1.635,6.0,0.123271,-77.5422,11.5173,6.0,0.085932,-77.5398,11.517,277.0,0.017535,-437.59,105.673
1636.0,1.6360000000000001,5.0,0.072962,-74.503,11.1858,5.0,0.027,-74.5006,11.1855,280.0,0.019643,-433.042,109.327
1637.0,1.637,5.0,0.016464,-71.5464,10.8601,5.0,0.124763,-71.5441,10.8599,283.0,0.106481,-428.354,113.065
1638.0,1.6380000000000001,5.0,0.115959,-68.6712,10.5421,5.0,0.080991,-68.6689,10.5419,285.0,0.070151,-423.527,116.88
1639.0,1.639,5.0,0.018809,-65.8758,10.2334,5.0,0.047658,-65.8735,10.2332,287.0,0.037127,-418.564,120.768
1640.0,1.6400000000000001,5.0,0.014019,-63.1587,9.93571,5.0,0.062886,-63.1565,9.93548,288.0,0.022867,-413.467,124.721
1641.0,1.641,5.0,0.071447,-60.5181,9.65092,5.0,0.070634,-60.516,9.65071,290.0,0.033151,-408.242,128.73
1642.0,1.6420000000000001,4.0,0.0705,-57.9522,9.38086,4.0,0.076351,-57.9502,9.38066,293.0,0.031093,-402.891,132.787
1643.0,1.643,4.0,0.042081,-55.4591,9.12734,4.0,0.100017,-55.457,9.12715,294.0,0.023291,-397.42,136.882
1644.0,1.6440000000000001,4.0,0.468994,-53.0365,8.89222,4.0,0.106925,-53.0346,8.89204,296.0,0.024006,-391.835,141.004
1645.0,1.645,4.0,0.104425,-50.6827,8.67732,4.0,0.122296,-50.6808,8.67715,298.0,0.155757,-386.143,145.143
1646.0,1.6460000000000001,4.0,0.01791,-48.3958,8.48429,4.0,0.178633,-48.394,8.48414,299.0,0.08643,-380.35,149.285
1647.0,1.647,4.0,0.023903,-46.1742,8.31451,4.0,0.070259,-46.1725,8.31437,302.0,0.027791,-374.465,153.419
1648.0,1.6480000000000001,4.0,0.063451,-44.0168,8.16899,4.0,0.064104,-44.0151,8.16886,305.0,0.120666,-368.496,157.53
1649.0,1.649,4.0,0.209082,-41.9225,8.04839,4.0,0.109017,-41.9208,8.04827,305.0,0.031575,-362.451,161.607
1650.0,1.6500000000000001,4.0,0.076946,-39.8909,7.95296,4.0,0.061759,-39.8893,7.95286,309.0,0.025267,-356.343,165.636
1651.0,1.651,4.0,0.099204,-37.9218,7.88259,4.0,0.022511,-37.9202,7.8825,311.0,0.027957,-350.181,169.603
1652.0,1.6520000000000001,4.0,0.11565,-36.0155,7.83682,4.0,0.024707,-36.014,7.83673,315.0,0.030935,-343.974,173.498
1653.0,1.653,4.0,0.015507,-34.1726,7.81485,4.0,0.051425,-34.1711,7.81477,317.0,0.02722,-337.734,177.308
1654.0,1.6540000000000001,4.0,0.020238,-32.3939,7.81561,4.0,0.162703,-32.3925,7.81555,320.0,0.032141,-331.47,181.023
1655.0,1.655,4.0,0.036168,-30.6807,7.83777,4.0,0.0797,-30.6794,7.83772,324.0,0.041164,-325.195,184.633
1656.0,1.6560000000000001,4.0,0.107593,-29.0343,7.87974,4.0,0.055286,-29.033,7.8797,326.0,0.14034,-318.917,188.128
1657.0,1.657,4.0,0.016114,-27.4564,7.93969,4.0,0.037409,-27.4552,7.93966,329.0,0.056473,-312.649,191.5
1658.0,1.6580000000000001,4.0,0.091699,-25.9488,8.01552,4.0,0.051438,-25.9477,8.01549,332.0,0.145135,-306.4,194.742
1659.0,1.659,4.0,0.191759,-24.5137,8.10483,4.0,0.051399,-24.5127,8.1048,334.0,0.020642,-300.181,197.848
1660.0,1.6600000000000001,4.0,0.045963,-23.1535,8.20491,4.0,0.08114,-23.1525,8.20489,337.0,0.0245,-294.002,200.812
1661.0,1.661,4.0,0.087215,-21.8709,8.31276,4.0,0.077903,-21.8699,8.31275,338.0,0.139453,-287.871,203.63
1662.0,1.6620000000000001,4.0,0.01988,-20.6688,8.42508,4.0,0.051076,-20.6679,8.42507,340.0,0.024566,-281.8,206.299
1663.0,1.663,4.0,0.036007,-19.5506,8.53834,4.0,0.066236,-19.5497,8.53833,345.0,0.172846,-275.795,208.819
1664.0,1.6640000000000001,4.0,0.054573,-18.5197,8.6489,4.0,0.191408,-18.519,8.64889,345.0,0.110603,-269.865,211.19
1665.0,1.665,4.0,0.014516,-17.5799,8.75312,4.0,0.074475,-17.5792,8.75311,346.0,0.167319,-264.018,213.414
1666.0,1.666,4.0,0.012228,-16.7347,8.84754,4.0,0.051573,-16.7341,8.84752,350.0,0.156636,-258.263,215.492
1667.0,1.667,4.0,0.010764,-15.9877,8.92904,4.0,0.079694,-15.9871,8.92901,352.0,0.030343,-252.605,217.429
1668.0,1.668,4.0,0.016412,-15.3418,8.99504,4.0,0.042579,-15.3414,8.99501,354.0,0.024527,-247.052,219.23
1669.0,1.669,4.0,0.123659,-14.7997,9.04365,4.0,0.057903,-14.7993,9.04361,356.0,0.023993,-241.611,220.9
1670.0,1.67,4.0,0.185706,-14.3632,9.07379,4.0,0.065575,-14.3629,9.07375,358.0,0.254498,-236.287,222.445
1671.0,1.671,4.0,0.018613,-14.0332,9.0853,4.0,0.048491,-14.033,9.08525,358.0,0.057794,-231.087,223.872
1672.0,1.672,4.0,0.076135,-13.8099,9.07895,4.0,0.096794,-13.8097,9.0789,360.0,0.024097,-226.019,225.188
1673.0,1.673,4.0,0.061549,-13.6923,9.05646,4.0,0.172816,-13.6922,9.0564,360.0,0.062762,-221.089,226.401
1674.0,1.674,4.0,0.144228,-13.6785,9.02042,4.0,0.06025,-13.6785,9.02036,362.0,0.022684,-216.306,227.521
1675.0,1.675,4.0,0.390329,-13.7658,8.97421,4.0,0.037939,-13.7659,8.97414,365.0,0.020427,-211.675,228.555
1676.0,1.676,5.0,0.0182,-13.9506,8.92191,5.0,0.038272,-13.9508,8.92185,367.0,0.193839,-207.202,229.512
1677.0,1.677,5.0,0.02272,-14.2287,8.86812,5.0,0.103168,-14.2289,8.86806,368.0,0.103104,-202.894,230.4
1678.0,1.678,5.0,0.062336,-14.5952,8.81774,5.0,0.063427,-14.5954,8.81769,372.0,0.024003,-198.759,231.226
1679.0,1.679,5.0,0.08991,-15.045,8.77581,5.0,0.081516,-15.0453,8.77577,373.0,0.034913,-194.806,232.0
1680.0,1.68,5.0,0.014695,-15.5729,8.74731,5.0,0.058141,-15.5733,8.74728,374.0,0.290123,-191.042,232.729
1681.0,1.681,5.0,0.150665,-16.1737,8.73702,5.0,0.05038,-16.1741,8.73701,377.0,0.030671,-187.477,233.422
1682.0,1.682,5.0,0.12683,-16.8421,8.74941,5.0,0.153302,-16.8426,8.74941,377.0,0.20939,-184.12,234.086
1683.0,1.683,5.0,0.01141,-17.5736,8.78844,5.0,0.129633,-17.5741,8.78846,377.0,0.367511,-180.981,234.726
1684.0,1.684,5.0,0.014555,-18.3637,8.85757,5.0,0.054033,-18.3642,8.85761,379.0,0.069807,-178.07,235.348
1685.0,1.685,5.0,0.061937,-19.2087,8.95959,5.0,0.051531,-19.2093,8.95965,383.0,0.025051,-175.394,235.957
1686.0,1.686,5.0,0.013894,-20.1055,9.09668,5.0,0.074816,-20.1061,9.09676,383.0,0.021118,-172.962,236.556
1687.0,1.687,5.0,0.016116,-21.0515,9.27032,5.0,0.052735,-21.0522,9.27042,384.0,0.025563,-170.788,237.151
1688.0,1.688,5.0,0.016878,-22.045,9.48135,5.0,0.045093,-22.0457,9.48148,386.0,0.071964,-168.88,237.745
1689.0,1.689,5.0,0.014129,-23.0847,9.73,5.0,0.05524,-23.0855,9.73015,388.0,0.169605,-167.245,238.34
1690.0,1.69,5.0,0.017142,-24.1701,10.0159,5.0,0.038624,-24.1709,10.0161,389.0,0.02818,-165.894,238.94
1691.0,1.691,5.0,0.120691,-25.3011,10.3383,5.0,0.143061,-25.302,10.3385,390.0,0.155293,-164.837,239.546
1692.0,1.692,5.0,0.028435,-26.4782,10.6959,5.0,0.064067,-26.4791,10.6961,392.0,0.323921,-164.08,240.157
1693.0,1.693,5.0,0.233326,-27.7022,11.087,5.0,0.041685,-27.7031,11.0873,393.0,0.043247,-163.631,240.774
1694.0,1.694,5.0,0.043378,-28.9743,11.5099,5.0,0.062086,-28.9753,11.5101,395.0,0.024126,-163.497,241.397
1695.0,1.695,6.0,0.052752,-30.296,11.96,6.0,0.062832,-30.2971,11.9603,396.0,0.181657,-163.681,242.024
1696.0,1.696,7.0,0.033136,-31.6645,12.4354,7.0,0.14351,-31.6656,12.4357,397.0,0.122101,-164.188,242.653
1697.0,1.697,8.0,0.168248,-33.0781,12.9349,8.0,0.150184,-33.0792,12.9352,398.0,0.03519,-165.026,243.284
1698.0,1.698,8.0,0.087987,-34.5341,13.4593,8.0,0.074888,-34.5353,13.4596,399.0,0.060997,-166.198,243.914
1699.0,1.699,9.0,0.116651,-36.0323,14.0109,9.0,0.209052,-36.0335,14.0112,399.0,0.042622,-167.708,244.541
1700.0,1.7,10.0,0.01945,-37.5739,14.5917,10.0,0.141711,-37.5751,14.592,402.0,0.024765,-169.556,245.162
1701.0,1.701,11.0,0.015322,-39.1597,15.2036,11.0,0.068856,-39.161,15.204,402.0,0.027187,-171.744,245.775
1702.0,1.702,11.0,0.103411,-40.7917,15.8468,11.0,0.081545,-40.793,15.8472,402.0,0.025003,-174.27,246.373
1703.0,1.703,12.0,0.048739,-42.4711,16.5205,12.0,0.174757,-42.4725,16.521,403.0,0.0312,-177.132,246.952
1704.0,1.704,15.0,0.109558,-44.1975,17.2226,15.0,0.066212,-44.1989,17.223,403.0,0.025008,-180.331,247.504
1705.0,1.705,16.0,0.0281,-45.9667,17.9477,16.0,0.102725,-45.9681,17.9481,403.0,0.211504,-183.87,248.023
1706.0,1.706,18.0,0.036206,-47.7696,18.6936,18.0,0.046625,-47.7711,18.6941,406.0,0.029617,-187.747,248.501
1707.0,1.707,18.0,0.067645,-49.6044,19.4618,18.0,0.095526,-49.6059,19.4623,406.0,0.222641,-191.957,248.931
1708.0,1.708,19.0,0.166491,-51.4743,20.2546,19.0,0.047414,-51.4758,20.2551,406.0,0.106402,-196.497,249.303
1709.0,1.709,20.0,0.01512,-53.3822,21.0734,20.0,0.048207,-53.3838,21.074,407.0,0.056577,-201.369,249.61
1710.0,1.71,23.0,0.077411,-55.3262,21.9167,23.0,0.061988,-55.3277,21.9173,408.0,0.028662,-206.564,249.841
1711.0,1.711,24.0,0.014384,-57.2946,22.7811,24.0,0.117237,-57.2962,22.7817,409.0,0.022253,-212.084,249.987
1712.0,1.712,24.0,0.06466,-59.2856,23.6637,24.0,0.07344,-59.2872,23.6643,408.0,0.0909,-217.926,250.04
1713.0,1.713,24.0,0.02887,-61.309,24.5646,24.0,0.279301,-61.3107,24.5652,409.0,0.210522,-224.084,249.99
1714.0,1.714,24.0,0.047827,-63.3749,25.4863,24.0,0.133997,-63.3765,25.4869,409.0,0.023227,-230.559,249.826
1715.0,1.715,24.0,0.020276,-65.4872,26.4317,24.0,0.068339,-65.4889,26.4324,409.0,0.027475,-237.34,249.539
1716.0,1.716,24.0,0.059178,-67.6449,27.4037,24.0,0.094786,-67.6466,27.4044,409.0,0.178227,-244.428,249.118
1717.0,1.717,25.0,0.548236,-69.8445,28.4045,25.0,0.08492,-69.8462,28.4052,410.0,0.093886,-251.825,248.555
1718.0,1.718,25.0,0.025974,-72.0817,29.4357,25.0,0.086322,-72.0834,29.4365,411.0,0.030403,-259.522,247.84
1719.0,1.719,26.0,0.06203,-74.3514,30.4993,26.0,0.150765,-74.3532,30.5001,412.0,0.073974,-267.522,246.967
1720.0,1.72,26.0,0.089946,-76.6482,31.5981,26.0,0.307518,-76.65,31.5989,412.0,0.026824,-275.815,245.927
1721.0,1.721,26.0,0.023658,-78.9654,32.736,26.0,0.100745,-78.9672,32.7369,410.0,0.079893,-284.396,244.714
1722.0,1.722,27.0,0.082626,-81.2959,33.9187,27.0,0.10493,-81.2977,33.9195,410.0,0.090237,-293.266,243.322
1723.0,1.723,27.0,0.017773,-83.6319,35.1527,27.0,0.09205,-83.6337,35.1537,410.0,0.151536,-302.419,241.744
1724.0,1.724,27.0,0.020171,-85.9655,36.4458,27.0,0.157975,-85.9673,36.4468,409.0,0.185545,-311.838,239.973
1725.0,1.725,28.0,0.018801,-88.2885,37.8058,28.0,0.069289,-88.2903,37.8068,408.0,0.021635,-321.528,238.007
1726.0,1.726,28.0,0.015758,-90.5932,39.2399,28.0,0.152953,-90.595,39.241,408.0,0.024363,-331.485,235.845
1727.0,1.727,29.0,0.030805,-92.8721,40.7555,29.0,0.079889,-92.8739,40.7566,407.0,0.115952,-341.704,233.485
1728.0,1.728,29.0,0.014843,-95.118,42.3578,29.0,0.051594,-95.1198,42.359,408.0,0.063188,-352.177,230.929
1729.0,1.729,29.0,0.021609,-97.325,44.0506,29.0,0.094231,-97.3267,44.0519,409.0,0.073753,-362.886,228.179
1730.0,1.73,29.0,0.023206,-99.4878,45.836,29.0,0.047812,-99.4895,45.8373,407.0,0.021028,-373.829,225.24
1731.0,1.731,29.0,0.090993,-101.603,47.7148,29.0,0.0567,-101.605,47.7162,406.0,0.026474,-385.003,222.118
1732.0,1.732,30.0,0.026107,-103.668,49.6865,30.0,0.05286,-103.669,49.6879,407.0,0.102638,-396.393,218.82
1733.0,1.733,31.0,0.264347,-105.681,51.7495,31.0,0.094309,-105.682,51.751,406.0,0.094233,-407.999,215.354
1734.0,1.734,32.0,0.030005,-107.642,53.9014,32.0,0.066703,-107.644,53.903,405.0,0.172024,-419.814,211.73
1735.0,1.735,32.0,0.018469,-109.553,56.138,32.0,0.053869,-109.554,56.1396,402.0,0.024847,-431.816,207.957
1736.0,1.736,32.0,0.018202,-111.415,58.4535,32.0,0.091573,-111.417,58.4551,402.0,0.110941,-443.995,204.046
1737.0,1.737,33.0,0.019999,-113.233,60.8414,33.0,0.079099,-113.234,60.8432,401.0,0.024588,-456.337,200.008
1738.0,1.738,33.0,0.130234,-115.01,63.2946,33.0,0.048635,-115.012,63.2963,399.0,0.209811,-468.842,195.857
1739.0,1.739,33.0,0.074881,-116.752,65.8048,33.0,0.082214,-116.754,65.8066,398.0,0.022756,-481.484,191.606
1740.0,1.74,35.0,0.015309,-118.465,68.3635,35.0,0.072808,-118.467,68.3654,398.0,0.117993,-494.257,187.27
1741.0,1.741,35.0,0.018096,-120.155,70.9629,35.0,0.153768,-120.157,70.9648,396.0,0.070048,-507.154,182.862
1742.0,1.742,37.0,0.014525,-121.827,73.5938,37.0,0.090923,-121.828,73.5956,396.0,0.043577,-520.163,178.396
1743.0,1.743,38.0,0.321233,-123.488,76.248,38.0,0.067167,-123.489,76.2499,396.0,0.030848,-533.265,173.885
1744.0,1.744,40.0,0.037046,-125.145,78.9186,40.0,0.108752,-125.147,78.9206,396.0,0.087568,-546.451,169.343
1745.0,1.745,42.0,0.031924,-126.807,81.599,42.0,0.045702,-126.808,81.601,394.0,0.025233,-559.704,164.783
1746.0,1.746,43.0,0.104158,-128.477,84.2824,43.0,0.059943,-128.479,84.2843,394.0,0.030827,-573.001,160.217
1747.0,1.747,44.0,0.054507,-130.164,86.9655,44.0,0.082694,-130.165,86.9675,395.0,0.15548,-586.331,155.656
1748.0,1.748,44.0,0.057956,-131.867,89.6391,44.0,0.192368,-131.868,89.6411,393.0,0.05683,-599.69,151.111
1749.0,1.749,45.0,0.076974,-133.595,92.2961,45.0,0.095478,-133.597,92.298,392.0,0.021778,-613.071,146.593
1750.0,1.75,45.0,0.016286,-135.353,94.9312,45.0,0.187051,-135.355,94.9332,392.0,0.022672,-626.463,142.112
1751.0,1.7510000000000001,44.0,0.014858,-137.144,97.5402,44.0,0.122683,-137.146,97.5422,391.0,0.253619,-639.838,137.676
1752.0,1.752,45.0,0.070535,-138.972,100.12,45.0,0.041847,-138.973,100.122,391.0,0.022869,-653.191,133.292
1753.0,1.7530000000000001,45.0,0.148259,-140.838,102.666,45.0,0.222823,-140.839,102.668,390.0,0.103727,-666.516,128.967
1754.0,1.754,48.0,0.084874,-142.744,105.177,48.0,0.092,-142.746,105.179,390.0,0.029419,-679.796,124.708
1755.0,1.7550000000000001,48.0,0.015904,-144.692,107.652,48.0,0.057595,-144.694,107.653,386.0,0.028994,-693.025,120.518
1756.0,1.756,49.0,0.031081,-146.683,110.087,49.0,0.053648,-146.684,110.089,386.0,0.022841,-706.178,116.402
1757.0,1.7570000000000001,50.0,0.016368,-148.716,112.482,50.0,0.071804,-148.718,112.484,385.0,0.333197,-719.256,112.363
1758.0,1.758,50.0,0.016818,-150.793,114.836,50.0,0.064172,-150.794,114.838,386.0,0.026484,-732.233,108.404
1759.0,1.7590000000000001,50.0,0.021646,-152.913,117.148,50.0,0.055452,-152.914,117.149,386.0,0.152819,-745.101,104.525
1760.0,1.76,51.0,0.091966,-155.077,119.415,51.0,0.056604,-155.078,119.416,385.0,0.205841,-757.865,100.729
1761.0,1.7610000000000001,51.0,0.098352,-157.286,121.636,51.0,0.240558,-157.287,121.637,382.0,0.02657,-770.499,97.017
1762.0,1.762,51.0,0.064792,-159.54,123.808,51.0,0.061886,-159.542,123.809,380.0,0.026535,-782.999,93.389
1763.0,1.7630000000000001,53.0,0.077142,-161.842,125.928,53.0,0.054844,-161.844,125.93,378.0,0.09436,-795.356,89.846
1764.0,1.764,53.0,0.141832,-164.194,127.993,53.0,0.112643,-164.195,127.995,376.0,0.127291,-807.556,86.3884
1765.0,1.7650000000000001,53.0,0.080052,-166.598,129.999,53.0,0.07851,-166.6,130.0,371.0,0.096847,-819.588,83.0158
1766.0,1.766,54.0,0.136475,-169.059,131.94,54.0,0.043162,-169.06,131.942,370.0,0.0236,-831.446,79.7273
1767.0,1.7670000000000001,54.0,0.189266,-171.58,133.812,54.0,0.089569,-171.581,133.814,367.0,0.105993,-843.116,76.5224
1768.0,1.768,56.0,0.038728,-174.165,135.61,56.0,0.077299,-174.167,135.611,365.0,0.022369,-854.598,73.4007
1769.0,1.7690000000000001,57.0,0.242305,-176.821,137.327,57.0,0.151741,-176.823,137.328,363.0,0.181273,-865.877,70.3618
1770.0,1.77,57.0,0.159206,-179.552,138.957,57.0,0.118135,-179.554,138.958,359.0,0.024347,-876.946,67.4048
1771.0,1.7710000000000001,60.0,0.116094,-182.363,140.494,60.0,0.049465,-182.365,140.495,357.0,0.035653,-887.794,64.5291
1772.0,1.772,60.0,0.096216,-185.227,141.932,60.0,0.066788,-185.229,141.933,352.0,0.022636,-898.418,61.7336
1773.0,1.7730000000000001,61.0,0.307372,-188.152,143.275,61.0,0.082331,-188.155,143.276,349.0,0.021073,-908.808,59.0173
1774.0,1.774,62.0,0.070777,-191.152,144.526,62.0,0.057906,-191.154,144.527,349.0,0.031567,-918.953,56.3788
1775.0,1.7750000000000001,61.0,0.087043,-194.238,145.688,61.0,0.076079,-194.24,145.689,347.0,0.064258,-928.846,53.817
