step,time_sec,barrier_active_samples,penalty_active_samples,barrier_solver_time_sec,penalty_solver_time_sec,barrier_energy_main,penalty_energy_main,barrier_energy_sub0,penalty_energy_sub0
1320,1.32,29,608,0.012876,0.259902,-231.046,-1239.99,40.8015,26.9925
1321,1.321,29,586,0.012567,0.042542,-228.306,-1239.25,37.609,24.4625
1322,1.322,27,566,0.071553,0.235281,-225.356,-1237.35,34.676,22.2518
1323,1.323,25,542,0.071128,0.05316,-222.197,-1234.32,31.9987,20.3525
1324,1.324,25,518,0.012017,0.181324,-218.835,-1230.21,29.5711,18.7539
1325,1.325,22,497,0.039573,0.344776,-215.274,-1225.07,27.3846,17.4425
1326,1.326,22,474,0.072167,0.064796,-211.527,-1218.97,25.4277,16.402
1327,1.327,20,445,0.014794,0.122037,-207.605,-1211.97,23.6857,15.6132
1328,1.328,17,415,0.019075,0.067432,-203.529,-1204.12,22.1401,15.054
1329,1.329,17,387,0.013501,0.214194,-199.322,-1195.52,20.7717,14.6995
1330,1.33,16,361,0.025563,0.463008,-195.003,-1186.23,19.5613,14.5225
1331,1.331,14,334,0.01281,0.107955,-190.595,-1176.34,18.4895,14.4942
1332,1.332,13,309,0.012177,0.032175,-186.121,-1165.92,17.5357,14.5845
1333,1.333,13,285,0.021015,0.031616,-181.6,-1155.06,16.6797,14.7621
1334,1.334,12,262,0.012457,0.060186,-177.056,-1143.83,15.9019,14.996
1335,1.335,11,243,0.012502,0.039066,-172.51,-1132.3,15.1842,15.2552
1336,1.336,10,220,0.013222,0.031389,-167.986,-1120.54,14.5109,15.51
1337,1.337,9,203,0.023318,0.030967,-163.5,-1108.62,13.8668,15.7321
1338,1.338,9,188,0.014083,0.024931,-159.068,-1096.59,13.2402,15.8957
1339,1.339,8,172,0.01372,0.430654,-154.702,-1084.52,12.6228,15.978
1340,1.34,8,152,0.014412,0.050128,-150.412,-1072.44,12.0092,15.96
1341,1.341,7,142,0.019232,0.029694,-146.206,-1060.42,11.3962,15.8259
1342,1.342,6,137,0.009364,0.029926,-142.089,-1048.48,10.7822,15.5648
1343,1.343,5,129,0.009365,0.023276,-138.065,-1036.66,10.1668,15.1705
1344,1.344,5,123,0.010525,0.025299,-134.134,-1024.96,9.55116,14.642
1345,1.345,5,119,0.009338,0.236724,-130.294,-1013.39,8.93863,13.983
1346,1.346,5,114,0.009272,0.042427,-126.539,-1001.97,8.33491,13.2024
1347,1.347,4,108,0.052712,0.024551,-122.866,-990.675,7.74676,12.3134
1348,1.348,4,106,0.009547,0.034431,-119.267,-979.508,7.18064,11.3333
1349,1.349,3,101,0.048202,0.058015,-115.734,-968.455,6.64325,10.2825
1350,1.35,3,97,0.045436,0.049364,-112.262,-957.498,6.14083,9.18417
1351,1.351,3,92,0.009277,0.02368,-108.843,-946.62,5.67886,8.06352
1352,1.352,3,88,0.04339,0.34356,-105.473,-935.796,5.26173,6.94693
1353,1.353,2,84,0.091211,0.032839,-102.147,-925.007,4.89236,5.8608
1354,1.354,1,82,0.014507,0.042244,-98.8667,-914.228,4.57226,4.83082
1355,1.355,1,79,0.01595,0.220858,-95.6321,-903.435,4.30237,3.88125
1356,1.356,1,74,0.009395,0.037194,-92.441,-892.607,4.08379,3.03434
1357,1.357,1,69,0.066007,0.285976,-89.2915,-881.725,3.91745,2.30973
1358,1.358,1,68,0.087279,0.136476,-86.1824,-870.771,3.80337,1.72374
1359,1.359,1,66,0.029026,0.02874,-83.1137,-859.734,3.74012,1.28897
1360,1.36,1,63,0.075595,0.024006,-80.0869,-848.599,3.72454,1.01393
1361,1.361,1,60,0.074115,0.038482,-77.1056,-837.361,3.75179,0.902802
1362,1.362,1,57,0.059072,0.033304,-74.1749,-826.017,3.81562,0.955215
1363,1.363,1,54,0.059596,0.293653,-71.3015,-814.57,3.90876,1.16609
1364,1.364,1,49,0.01016,0.234521,-68.493,-803.027,4.02335,1.52564
1365,1.365,1,46,0.009629,0.042468,-65.7576,-791.401,4.15136,2.01967
1366,1.366,1,45,0.009089,0.048434,-63.1038,-779.708,4.28504,2.62985
1367,1.367,1,42,0.061969,0.056415,-60.5397,-767.967,4.41719,3.33435
1368,1.368,1,40,0.00911,0.059215,-58.0728,-756.202,4.54146,4.10855
1369,1.369,1,37,0.055187,0.203526,-55.7099,-744.44,4.65248,4.92593
1370,1.37,0,36,0.029184,0.035764,-53.4571,-732.708,4.74609,5.75888
1371,1.371,0,33,0.011488,0.301362,-51.3192,-721.037,4.81957,6.57972
1372,1.372,0,30,0.00948,0.191696,-49.2987,-709.455,4.87161,7.36163
1373,1.373,0,30,0.010955,0.02225,-47.3971,-697.992,4.9021,8.07952
1374,1.374,0,28,0.009771,0.024849,-45.6142,-686.673,4.91189,8.71074
1375,1.375,0,27,0.020629,0.3079,-43.9492,-675.523,4.90255,9.23585
1376,1.3760000000000001,0,25,0.034844,0.197701,-42.4004,-664.564,4.8761,9.63915
1377,1.377,0,24,0.012933,0.044752,-40.9657,-653.811,4.83485,9.90901
1378,1.3780000000000001,0,21,0.012315,0.037928,-39.6428,-643.277,4.78122,10.0381
1379,1.379,0,21,0.019341,0.036337,-38.4293,-632.972,4.71758,10.0237
1380,1.3800000000000001,0,21,0.011895,0.038955,-37.3226,-622.899,4.64616,9.8672
1381,1.381,0,19,0.011059,0.038338,-36.3205,-613.057,4.56896,9.57434
1382,1.3820000000000001,0,19,0.010491,0.287059,-35.421,-603.441,4.48772,9.15477
1383,1.383,0,18,0.024352,0.204198,-34.6224,-594.042,4.40387,8.62171
1384,1.3840000000000001,0,17,0.009387,0.245361,-33.9232,-584.847,4.31854,7.99142
1385,1.385,0,15,0.009668,0.038028,-33.3223,-575.84,4.23259,7.28272
1386,1.3860000000000001,0,14,0.010058,0.054629,-32.8188,-567.004,4.14666,6.51635
1387,1.387,0,14,0.010053,0.034887,-32.4121,-558.317,4.0612,5.71437
1388,1.3880000000000001,0,14,0.010253,0.035742,-32.1018,-549.759,3.9765,4.89949
1389,1.389,0,13,0.063457,0.03905,-31.8874,-541.305,3.89281,4.09446
1390,1.3900000000000001,0,13,0.022229,0.277388,-31.7689,-532.934,3.81032,3.3214
1391,1.391,0,13,0.011516,0.066758,-31.746,-524.623,3.72928,2.60118
1392,1.3920000000000001,0,10,0.021549,0.056669,-31.8185,-516.352,3.64998,1.95289
1393,1.393,0,10,0.018493,0.055479,-31.986,-508.102,3.57284,1.39327
1394,1.3940000000000001,0,9,0.058703,0.135141,-32.2482,-499.857,3.49837,0.93632
1395,1.395,0,9,0.010753,0.035213,-32.6044,-491.602,3.42716,0.592879
1396,1.3960000000000001,0,9,0.012298,0.096991,-33.0542,-483.327,3.35989,0.370396
1397,1.397,0,8,0.020055,0.047397,-33.5968,-475.024,3.29722,0.272748
1398,1.3980000000000001,0,7,0.011257,0.206911,-34.2316,-466.689,3.2398,0.30018
1399,1.399,0,7,0.012973,0.120029,-34.9577,-458.324,3.18815,0.449325
1400,1.4000000000000001,0,6,0.015982,0.032257,-35.7748,-449.931,3.14263,0.713356
1401,1.401,0,6,0.010525,0.027601,-36.6824,-441.517,3.10338,1.08223
1402,1.4020000000000001,0,6,0.015478,0.038002,-37.6804,-433.092,3.07027,1.54301
1403,1.403,0,5,0.032141,0.022329,-38.7689,-424.67,3.04294,2.08031
1404,1.4040000000000001,0,5,0.011456,0.041646,-39.9482,-416.267,3.02073,2.67672
1405,1.405,0,5,0.010453,0.173807,-41.219,-407.899,3.00276,3.3134
1406,1.4060000000000001,0,5,0.010905,0.19902,-42.5823,-399.587,2.98797,3.97058
1407,1.407,0,5,0.010666,0.068745,-44.039,-391.349,2.97521,4.6282
1408,1.408,0,5,0.010614,0.058123,-45.5903,-383.207,2.96328,5.26647
1409,1.409,0,4,0.021425,0.039093,-47.2375,-375.18,2.95104,5.86644
1410,1.41,0,4,0.017948,0.030835,-48.9817,-367.288,2.93749,6.41057
1411,1.411,0,4,0.010454,0.039308,-50.8239,-359.548,2.92182,6.88318
1412,1.412,0,3,0.018638,0.034104,-52.765,-351.976,2.90351,7.27094
1413,1.413,0,3,0.128756,0.050653,-54.8053,-344.585,2.88232,7.5632
1414,1.414,0,3,0.011785,0.101096,-56.9453,-337.388,2.85831,7.75226
1415,1.415,0,3,0.010825,0.082219,-59.1848,-330.39,2.8319,7.83356
1416,1.416,0,2,0.009016,0.021546,-61.5233,-323.597,2.80376,7.80582
1417,1.417,0,2,0.025538,0.025086,-63.9603,-317.011,2.77482,7.67094
1418,1.418,0,2,0.009113,0.023992,-66.4947,-310.629,2.74624,7.43395
1419,1.419,0,2,0.009937,0.06109,-69.1254,-304.446,2.7193,7.10282
1420,1.42,0,2,0.031337,0.078392,-71.851,-298.454,2.6954,6.68811
1421,1.421,0,2,0.030038,0.041884,-74.6703,-292.643,2.67595,6.20264
1422,1.422,0,2,0.009676,0.051812,-77.5816,-287.0,2.66233,5.66107
1423,1.423,0,2,0.010853,0.086741,-80.5837,-281.51,2.6558,5.07939
1424,1.424,0,2,0.011543,0.144354,-83.6752,-276.156,2.65749,4.47444
1425,1.425,0,2,0.009866,0.087541,-86.855,-270.923,2.66827,3.86334
1426,1.426,0,2,0.048032,0.042494,-90.1222,-265.792,2.68871,3.26305
1427,1.427,0,2,0.012427,0.07732,-93.4763,-260.746,2.71906,2.68977
1428,1.428,0,2,0.009269,0.054684,-96.9169,-255.77,2.75915,2.15855
1429,1.429,0,2,0.009033,0.06348,-100.444,-250.848,2.80837,1.68286
1430,1.43,0,2,0.00974,0.024843,-104.059,-245.966,2.86565,1.27422
1431,1.431,0,2,0.009995,0.046031,-107.762,-241.114,2.92947,0.941905
1432,1.432,0,2,0.00998,0.129144,-111.555,-236.281,2.99784,0.692772
1433,1.433,0,2,0.009518,0.019046,-115.44,-231.461,3.06837,0.531091
1434,1.434,0,2,0.039775,0.027262,-119.419,-226.65,3.13835,0.458504
1435,1.435,1,2,0.00971,0.035019,-123.496,-221.845,3.20482,0.474044
1436,1.436,1,2,0.010194,0.024107,-127.671,-217.048,3.26473,0.574233
1437,1.437,1,2,0.010647,0.033321,-131.92,-212.263,3.3173,0.753242
1438,1.438,1,2,0.010394,0.041525,-136.245,-207.495,3.36603,1.00312
1439,1.439,1,2,0.037949,0.062068,-140.656,-202.753,3.41646,1.31409
1440,1.44,1,2,0.009293,0.03444,-145.162,-198.045,3.47184,1.67483
1441,1.441,1,2,0.062101,0.112762,-149.767,-193.385,3.53133,2.0729
1442,1.442,1,2,0.062437,0.04773,-154.47,-188.783,3.5914,2.49506
1443,1.443,2,2,0.010731,0.047028,-159.271,-184.254,3.64817,2.92773
1444,1.444,2,2,0.101114,0.091718,-164.168,-179.811,3.7002,3.35735
1445,1.445,2,2,0.009436,0.231771,-169.16,-175.467,3.74866,3.77076
1446,1.446,3,2,0.012421,0.121443,-174.245,-171.237,3.79678,4.15561
1447,1.447,3,2,0.012876,0.516535,-179.421,-167.132,3.85074,4.50069
1448,1.448,3,2,0.012614,0.21493,-184.683,-163.164,3.9162,4.79619
1449,1.449,3,2,0.015041,0.613163,-190.026,-159.343,3.99829,5.034
1450,1.45,3,2,0.013283,0.127034,-195.447,-155.676,4.10183,5.2079
1451,1.451,3,2,0.04208,0.041038,-200.938,-152.17,4.23164,5.31367
1452,1.452,4,2,0.038838,0.6612,-206.495,-148.828,4.39287,5.3492
1453,1.453,4,2,0.01477,0.186407,-212.111,-145.655,4.59245,5.31448
1454,1.454,4,2,0.044762,0.062494,-217.777,-142.648,4.83662,5.21159
1455,1.455,4,2,0.014568,0.029426,-223.489,-139.806,5.13113,5.04456
1456,1.456,5,2,0.012766,0.037626,-229.239,-137.125,5.48111,4.81922
1457,1.457,6,2,0.01767,0.113341,-235.02,-134.6,5.89106,4.54301
1458,1.458,7,2,0.014918,0.09721,-240.815,-132.221,6.36654,4.2247
1459,1.459,7,2,0.011952,0.031128,-246.599,-129.981,6.91945,3.87412
1460,1.46,9,2,0.039651,0.043548,-252.362,-127.87,7.56334,3.50183
1461,1.461,9,2,0.015335,0.026078,-258.108,-125.877,8.31253,3.11883
1462,1.462,10,2,0.066403,0.045413,-263.836,-123.991,9.17627,2.73619
1463,1.463,12,2,0.023567,0.028195,-269.536,-122.2,10.1573,2.36473
1464,1.464,14,3,0.054956,0.026959,-275.198,-120.495,11.2585,2.0147
1465,1.465,15,3,0.06717,0.085446,-280.808,-118.863,12.4787,1.6955
1466,1.466,18,3,0.014893,0.027697,-286.343,-117.297,13.8225,1.41541
1467,1.467,20,3,0.015534,0.127197,-291.785,-115.787,15.3067,1.18135
1468,1.468,22,3,0.012926,0.021712,-297.118,-114.327,16.9467,0.998721
1469,1.469,24,4,0.016354,0.01686,-302.334,-112.911,18.7576,0.871254
1470,1.47,27,4,0.071127,0.019745,-307.425,-111.536,20.7558,0.800959
1471,1.471,28,4,0.013891,0.017264,-312.386,-110.199,22.9593,0.78808
1472,1.472,29,4,0.013457,0.021847,-317.211,-108.899,25.3761,0.831134
1473,1.473,32,4,0.015414,0.017931,-321.895,-107.64,28.0103,0.926995
1474,1.474,34,4,0.015379,0.016637,-326.414,-106.423,30.8548,1.07103
1475,1.475,38,4,0.075816,0.034513,-330.677,-105.254,33.9127,1.25726
1476,1.476,41,4,0.042583,0.024845,-334.621,-104.139,37.2268,1.47862
1477,1.477,45,4,0.013098,0.025357,-338.27,-103.084,40.8526,1.72712
1478,1.478,46,4,0.043828,0.022179,-341.586,-102.097,44.8076,1.99419
1479,1.479,49,4,0.017827,0.045238,-344.445,-101.188,49.0983,2.27092
1480,1.48,51,4,0.078553,0.032198,-346.893,-100.365,53.7565,2.54833
1481,1.481,51,4,0.102273,0.034144,-349.017,-99.6373,58.8152,2.81766
1482,1.482,53,5,0.021806,0.04029,-350.838,-99.0137,64.2769,3.07063
1483,1.483,56,5,0.016862,0.040452,-352.347,-98.5025,70.1256,3.29968
1484,1.484,58,5,0.01811,0.031743,-353.514,-98.1111,76.3418,3.49815
1485,1.485,63,5,0.053494,0.033176,-354.317,-97.8462,82.9081,3.66051
1486,1.486,66,6,0.05317,0.049677,-354.72,-97.7134,89.7911,3.78244
1487,1.487,69,7,0.015881,0.048589,-354.62,-97.7169,97.0101,3.86097
1488,1.488,72,7,0.018004,0.057686,-354.052,-97.8596,104.612,3.89453
1489,1.489,73,7,0.01541,0.07928,-353.072,-98.143,112.635,3.88295
1490,1.49,74,7,0.053057,0.081175,-351.683,-98.5671,121.089,3.8274
1491,1.491,75,7,0.057964,0.601994,-349.859,-99.1307,129.967,3.73037
1492,1.492,77,7,0.039461,0.545022,-347.583,-99.8311,139.258,3.59555
1493,1.493,80,7,0.014601,0.050594,-344.85,-100.665,148.95,3.42763
1494,1.494,82,7,0.020675,0.054156,-341.672,-101.626,159.026,3.23223
1495,1.495,87,7,0.02565,0.0307,-338.051,-102.71,169.458,3.0156
1496,1.496,94,8,0.014424,0.036232,-333.99,-103.91,180.23,2.78451
1497,1.497,101,8,0.091988,0.272683,-329.446,-105.219,191.33,2.54597
1498,1.498,107,8,0.08836,0.051324,-324.185,-106.63,202.771,2.30705
1499,1.499,108,8,0.012879,0.038903,-317.995,-108.134,214.639,2.07462
1500,1.5,113,9,0.015264,0.036748,-311.182,-109.727,227.02,1.85518
1501,1.5010000000000001,116,10,0.032798,0.26308,-304.036,-111.399,239.868,1.65466
1502,1.502,120,10,0.01265,0.025428,-296.571,-113.146,253.057,1.4783
1503,1.5030000000000001,136,10,0.086586,0.233552,-288.775,-114.961,266.478,1.3304
1504,1.504,141,10,0.012655,0.045939,-280.563,-116.84,280.063,1.21428
1505,1.5050000000000001,149,10,0.01325,0.549254,-271.677,-118.779,293.829,1.1322
1506,1.506,155,12,0.016249,0.105615,-262.327,-120.776,307.821,1.08526
1507,1.5070000000000001,158,12,0.018064,0.036352,-252.683,-122.83,322.02,1.07352
1508,1.508,163,12,0.021914,0.163345,-242.826,-124.939,336.332,1.09589
1509,1.5090000000000001,167,13,0.026653,0.037378,-232.792,-127.104,350.645,1.1502
1510,1.51,177,13,0.015528,0.434095,-222.633,-129.328,364.865,1.23338
1511,1.5110000000000001,186,14,0.05743,0.023498,-212.413,-131.612,378.908,1.34147
1512,1.512,190,14,0.024621,0.149896,-202.206,-133.961,392.687,1.46989
1513,1.5130000000000001,203,14,0.015324,0.082322,-192.08,-136.378,406.128,1.61348
1514,1.514,209,15,0.015285,0.024585,-182.101,-138.868,419.168,1.76673
1515,1.5150000000000001,219,17,0.07081,0.08435,-172.323,-141.436,431.758,1.92393
1516,1.516,222,18,0.036641,0.101209,-162.798,-144.088,443.865,2.07951
1517,1.5170000000000001,229,18,0.017184,0.024977,-153.568,-146.827,455.461,2.22805
1518,1.518,233,19,0.018229,0.199605,-144.672,-149.659,466.522,2.3645
1519,1.5190000000000001,234,19,0.077721,0.065796,-136.141,-152.587,477.02,2.48436
1520,1.52,236,20,0.046744,0.024121,-128.002,-155.617,486.926,2.58376
1521,1.5210000000000001,240,22,0.01444,0.025579,-120.276,-158.751,496.216,2.65965
1522,1.522,243,23,0.03069,0.163257,-112.976,-161.991,504.853,2.70982
1523,1.5230000000000001,244,24,0.014716,0.035525,-106.131,-165.338,512.802,2.73298
1524,1.524,246,26,0.015154,0.12848,-99.7616,-168.792,520.03,2.72885
1525,1.5250000000000001,249,28,0.014087,0.02739,-93.8927,-172.352,526.509,2.69808
1526,1.526,252,29,0.070455,0.02708,-88.5492,-176.016,532.21,2.64218
1527,1.5270000000000001,255,31,0.017631,0.026046,-83.7569,-179.781,537.106,2.56344
1528,1.528,261,33,0.015209,0.118336,-79.541,-183.644,541.172,2.46488
1529,1.5290000000000001,261,36,0.01841,0.270454,-75.9259,-187.599,544.383,2.35026
1530,1.53,261,38,0.077358,0.033261,-72.935,-191.641,546.715,2.22385
1531,1.5310000000000001,264,40,0.04347,0.032137,-70.5924,-195.764,548.145,2.0902
1532,1.532,264,41,0.055531,0.033442,-68.9225,-199.961,548.65,1.95395
1533,1.5330000000000001,263,41,0.013922,0.044634,-67.9503,-204.226,548.208,1.81971
1534,1.534,259,42,0.014452,0.036103,-67.7002,-208.553,546.813,1.69194
1535,1.5350000000000001,257,44,0.01853,0.126604,-68.1815,-212.936,544.434,1.57488
1536,1.536,255,46,0.115511,0.029437,-69.4302,-217.372,541.048,1.47259
1537,1.537,249,47,0.029396,0.026067,-71.4641,-221.854,536.647,1.38854
1538,1.538,245,47,0.033275,0.031275,-74.2948,-226.376,531.232,1.32549
1539,1.539,244,47,0.026971,0.175281,-77.9262,-230.936,524.813,1.28547
1540,1.54,240,50,0.014858,0.652218,-82.3522,-235.532,517.408,1.2697
1541,1.541,240,54,0.064542,0.040568,-87.5563,-240.162,509.049,1.27884
1542,1.542,240,58,0.058282,0.030823,-93.5107,-244.822,499.778,1.31314
1543,1.543,239,60,0.014685,0.196708,-100.176,-249.508,489.645,1.372
1544,1.544,238,63,0.031217,0.029807,-107.503,-254.219,478.716,1.45403
1545,1.545,234,64,0.023938,0.026492,-115.43,-258.954,467.058,1.55727
1546,1.546,232,67,0.014112,0.085674,-123.892,-263.713,454.746,1.67926
1547,1.547,230,69,0.043338,0.022809,-132.817,-268.497,441.86,1.81775
1548,1.548,225,70,0.0378,0.169729,-142.128,-273.309,428.481,1.97008
1549,1.549,221,70,0.015198,0.031278,-151.747,-278.147,414.69,2.13345
1550,1.55,218,71,0.01666,0.032593,-161.598,-283.015,400.569,2.30506
1551,1.551,213,71,0.016776,0.031403,-171.603,-287.916,386.196,2.48249
1552,1.552,208,73,0.018432,0.090002,-181.69,-292.85,371.647,2.66351
1553,1.553,200,77,0.059891,0.044202,-191.79,-297.821,356.995,2.84666
1554,1.554,198,77,0.020414,0.024717,-201.835,-302.827,342.309,3.03101
1555,1.555,197,79,0.052679,0.326205,-211.763,-307.866,327.652,3.21583
1556,1.556,189,82,0.083553,0.031337,-221.517,-312.94,313.086,3.40103
1557,1.557,185,85,0.035592,0.026091,-231.04,-318.048,298.669,3.58747
1558,1.558,179,89,0.043985,0.085842,-240.279,-323.185,284.452,3.77663
1559,1.559,172,92,0.015847,0.06895,-249.188,-328.347,270.482,3.97061
1560,1.56,169,95,0.014462,0.032743,-257.723,-333.529,256.814,4.1719
1561,1.561,165,96,0.044485,0.028521,-265.834,-338.725,243.485,4.38357
1562,1.562,160,97,0.013337,0.189093,-273.488,-343.929,230.532,4.60909
1563,1.563,160,98,0.018725,0.293159,-280.655,-349.137,217.987,4.85223
1564,1.564,150,99,0.01456,0.028175,-287.305,-354.341,205.884,5.11716
1565,1.565,143,101,0.073832,0.077365,-293.409,-359.535,194.25,5.40806
1566,1.566,141,103,0.014462,0.172201,-298.944,-364.713,183.113,5.72905
1567,1.567,139,104,0.016576,0.048753,-303.887,-369.867,172.494,6.0844
1568,1.568,135,107,0.036107,0.107462,-308.22,-374.989,162.417,6.47777
1569,1.569,129,110,0.043408,0.02504,-311.922,-380.074,152.89,6.91295
1570,1.57,124,113,0.013793,0.042566,-314.996,-385.111,143.914,7.39319
1571,1.571,118,115,0.013609,0.0325,-317.442,-390.092,135.485,7.921
1572,1.572,110,119,0.013711,0.102573,-319.27,-395.011,127.595,8.49808
1573,1.573,108,123,0.015826,0.046738,-320.495,-399.862,120.229,9.12523
1574,1.574,106,127,0.068327,0.028075,-321.138,-404.637,113.373,9.80267
1575,1.575,101,132,0.013459,0.166523,-321.226,-409.331,107.007,10.5298
1576,1.576,99,136,0.015279,0.02666,-320.786,-413.936,101.109,11.3053
1577,1.577,92,139,0.078342,0.028299,-319.847,-418.445,95.6543,12.1274
1578,1.578,86,140,0.01399,0.146218,-318.443,-422.856,90.6141,12.9931
1579,1.579,85,140,0.052746,0.040825,-316.608,-427.164,85.9628,13.8986
1580,1.58,84,143,0.014495,0.562122,-314.368,-431.37,81.6671,14.8389
1581,1.581,80,144,0.061113,0.040484,-311.762,-435.472,77.7051,15.8094
1582,1.582,77,145,0.012647,0.063604,-308.813,-439.468,74.038,16.8052
1583,1.583,74,146,0.013248,0.034567,-305.574,-443.358,70.6271,17.8207
1584,1.584,70,148,0.013737,0.230642,-302.08,-447.143,67.4373,18.8502
1585,1.585,66,150,0.058484,0.175163,-298.373,-450.822,64.4385,19.8879
1586,1.586,63,153,0.018128,0.055451,-294.488,-454.396,61.6041,20.9282
1587,1.587,62,154,0.033191,0.223859,-290.458,-457.862,58.9091,21.9668
1588,1.588,59,155,0.012953,0.055581,-286.309,-461.22,56.329,22.9987
1589,1.589,55,158,0.043586,0.088416,-282.072,-464.468,53.8398,24.0197
1590,1.59,52,163,0.012608,0.180571,-277.775,-467.607,51.42,25.0261
1591,1.591,51,169,0.013101,0.047209,-273.45,-470.635,49.0518,26.0155
1592,1.592,45,170,0.013735,0.036211,-269.116,-473.545,46.7221,26.9873
1593,1.593,43,172,0.012699,0.236929,-264.786,-476.331,44.4238,27.9406
1594,1.594,40,173,0.012677,0.042619,-260.466,-478.992,42.1547,28.8752
1595,1.595,40,175,0.047646,0.04423,-256.16,-481.525,39.9164,29.792
1596,1.596,39,178,0.013537,0.063036,-251.87,-483.927,37.7135,30.693
1597,1.597,39,178,0.019028,0.061875,-247.601,-486.191,35.5544,31.5811
1598,1.598,35,181,0.012496,0.038669,-243.347,-488.312,33.4514,32.4595
1599,1.599,33,183,0.012706,0.112871,-239.102,-490.289,31.4185,33.3323
1600,1.6,32,185,0.022749,0.035672,-234.849,-492.114,29.4718,34.2051
1601,1.601,31,187,0.046085,0.036294,-230.571,-493.781,27.6297,35.0827
1602,1.602,30,190,0.076408,0.111459,-226.25,-495.287,25.9104,35.9702
1603,1.603,30,194,0.033963,0.14886,-221.867,-496.626,24.3303,36.8733
1604,1.604,28,197,0.012718,0.45903,-217.41,-497.794,22.9013,37.7982
1605,1.605,27,202,0.037168,0.143979,-212.868,-498.782,21.6299,38.7503
1606,1.606,26,206,0.015141,0.244306,-208.235,-499.589,20.518,39.7356
1607,1.607,26,208,0.012507,0.134301,-203.51,-500.207,19.5633,40.7599
1608,1.608,23,213,0.012671,0.036857,-198.694,-500.632,18.7594,41.8296
1609,1.609,20,214,0.012752,0.142759,-193.797,-500.862,18.0948,42.9513
1610,1.61,18,218,0.012228,0.117529,-188.832,-500.893,17.5543,44.1308
1611,1.611,15,221,0.021315,0.047741,-183.821,-500.726,17.1211,45.3739
1612,1.612,14,226,0.01216,0.038274,-178.783,-500.357,16.7797,46.6867
1613,1.613,13,229,0.012785,0.205147,-173.732,-499.788,16.5162,48.0754
1614,1.614,12,234,0.028185,0.11823,-168.683,-499.017,16.3173,49.5442
1615,1.615,12,236,0.050071,0.231136,-163.649,-498.045,16.17,51.098
1616,1.616,11,237,0.02337,0.126383,-158.644,-496.875,16.061,52.7394
1617,1.617,10,239,0.017413,0.03933,-153.682,-495.511,15.9769,54.4707
1618,1.618,10,241,0.014101,0.196427,-148.777,-493.958,15.905,56.2931
1619,1.619,10,246,0.034821,0.044374,-143.941,-492.219,15.833,58.2078
1620,1.62,10,250,0.141743,0.174925,-139.189,-490.299,15.7506,60.2167
1621,1.621,10,251,0.013819,0.099772,-134.53,-488.198,15.6491,62.3211
1622,1.622,10,253,0.018004,0.13122,-129.975,-485.919,15.5224,64.5225
1623,1.623,10,253,0.079621,0.040533,-125.531,-483.469,15.3667,66.8219
1624,1.624,10,254,0.012495,0.079891,-121.2,-480.853,15.1805,69.2198
1625,1.625,10,258,0.017526,0.164496,-116.986,-478.075,14.9642,71.7168
1626,1.6260000000000001,9,258,0.055896,0.170534,-112.887,-475.141,14.72,74.3127
1627,1.627,9,260,0.026427,0.084829,-108.902,-472.051,14.4509,77.0075
1628,1.6280000000000001,9,262,0.069453,0.179745,-105.027,-468.81,14.1607,79.8009
1629,1.629,7,264,0.028336,0.066059,-101.259,-465.419,13.8535,82.693
1630,1.6300000000000001,7,267,0.017067,0.149172,-97.5923,-461.88,13.5334,85.6842
1631,1.631,6,270,0.016978,0.056795,-94.0242,-458.194,13.204,88.7741
1632,1.6320000000000001,6,271,0.012866,0.037742,-90.5503,-454.362,12.8688,91.9625
1633,1.633,6,275,0.019152,0.035694,-87.1675,-450.384,12.5304,95.2483
1634,1.6340000000000001,6,276,0.012297,0.037333,-83.8732,-446.263,12.1913,98.6298
1635,1.635,6,277,0.014189,0.052337,-80.6653,-441.998,11.8531,102.106
1636,1.6360000000000001,5,280,0.02545,0.112125,-77.5422,-437.59,11.5173,105.673
1637,1.637,5,283,0.026861,0.122708,-74.503,-433.042,11.1858,109.327
1638,1.6380000000000001,5,285,0.018377,0.336947,-71.5464,-428.354,10.8601,113.065
1639,1.639,5,287,0.012538,0.105019,-68.6712,-423.527,10.5421,116.88
1640,1.6400000000000001,5,288,0.012577,0.203904,-65.8758,-418.564,10.2334,120.768
1641,1.641,5,290,0.069832,0.074837,-63.1587,-413.467,9.93571,124.721
1642,1.6420000000000001,4,293,0.065741,0.43217,-60.5181,-408.242,9.65092,128.73
1643,1.643,4,294,0.095596,0.10688,-57.9522,-402.891,9.38086,132.787
1644,1.6440000000000001,4,296,0.032846,0.154755,-55.4591,-397.42,9.12734,136.882
1645,1.645,4,298,0.012437,0.113106,-53.0365,-391.835,8.89222,141.004
1646,1.6460000000000001,4,299,0.01263,0.272531,-50.6827,-386.143,8.67732,145.143
1647,1.647,4,302,0.012907,0.038947,-48.3958,-380.349,8.48429,149.285
1648,1.6480000000000001,4,305,0.012298,0.104582,-46.1742,-374.465,8.31451,153.419
1649,1.649,4,305,0.012541,0.211096,-44.0168,-368.496,8.16899,157.53
1650,1.6500000000000001,4,309,0.04568,0.223858,-41.9225,-362.451,8.04839,161.607
1651,1.651,4,311,0.036856,0.103963,-39.8909,-356.343,7.95296,165.636
1652,1.6520000000000001,4,315,0.012682,0.078713,-37.9218,-350.18,7.88259,169.603
